Timestamp,Sensor 2,Sensor 4,BBox X1,BBox Y1,BBox X2,BBox Y2,MV 1,MV 2,MV 3,MV 4,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Nose X,Nose Y,Mouth Left X,Mouth Left Y,Mouth Right X,Mouth Right Y,FHP,Posture
1770444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,119,132,119,117,135,105,153,129,154,nan,pc70
1770504,nan,nan,nan,nan,nan,nan,522,521,532,524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1770504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1770514,525,636,nan,nan,nan,nan,636,631,630,647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1770524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,120,132,120,117,136,105,154,129,155,nan,ne70
1770534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91,ne70
1770604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,119,132,120,117,135,105,153,129,153,91,ne70
1770704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91,ne70
1770764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,120,131,120,117,135,105,153,128,154,nan,ne70
1770804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91,ne70
1770844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,120,131,120,118,134,105,153,128,153,nan,ne70
1770904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91,ne70
1770924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,120,131,119,117,135,106,154,128,153,nan,ne70
1771004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,121,131,121,117,135,106,155,128,155,nan,ne70
1771014,nan,nan,nan,nan,nan,nan,554,521,532,524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1771024,533,635,nan,nan,nan,nan,631,631,630,647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1771034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1771044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82,ne70
1771084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,120,131,121,117,136,105,154,128,155,nan,ne70
1771104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82,ne70
1771154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1771164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,120,131,121,117,136,106,154,128,155,nan,ne70
1771204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82,ne70
1771244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,118,132,119,118,133,107,151,129,152,nan,ne70
1771304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82,ne70
1771324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,115,134,115,120,132,108,148,130,148,nan,ne70
1771394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1771404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,112,135,112,121,130,110,147,131,147,82,ne70
1771504,nan,nan,nan,nan,nan,nan,554,579,532,524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1771514,547,642,nan,nan,nan,nan,631,661,630,647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1771524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1772004,nan,nan,nan,nan,nan,nan,554,579,619,524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1772014,569,647,nan,nan,nan,nan,631,661,647,647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1772024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1772504,nan,nan,nan,nan,nan,nan,554,579,619,641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1772514,598,648,nan,nan,nan,nan,631,661,647,654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1772524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1773004,nan,nan,nan,nan,nan,nan,644,579,619,641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1773014,621,657,nan,nan,nan,nan,667,661,647,654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1773024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1773504,nan,nan,nan,nan,nan,nan,644,645,619,641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1773514,637,656,nan,nan,nan,nan,667,656,647,654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1773524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1774004,nan,nan,nan,nan,nan,nan,644,645,640,641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1774014,643,659,nan,nan,nan,nan,667,656,660,654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1774024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1774504,nan,nan,nan,nan,nan,nan,644,645,640,627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1774514,639,661,nan,nan,nan,nan,667,656,660,662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1774524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1775004,nan,nan,nan,nan,nan,nan,649,645,640,627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1775014,640,656,nan,nan,nan,nan,646,656,660,662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1775024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1775504,nan,nan,nan,nan,nan,nan,649,617,640,627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1775514,633,656,nan,nan,nan,nan,646,657,660,662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1775524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1776004,nan,nan,nan,nan,nan,nan,649,617,606,627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1776014,625,655,nan,nan,nan,nan,646,657,656,662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1776024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1776504,nan,nan,nan,nan,nan,nan,649,617,606,626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1776514,625,652,nan,nan,nan,nan,646,657,656,650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1776524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1777004,nan,nan,nan,nan,nan,nan,621,617,606,626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1777014,618,653,nan,nan,nan,nan,649,657,656,650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1777024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1777504,nan,nan,nan,nan,nan,nan,621,631,606,626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1777514,621,652,nan,nan,nan,nan,649,654,656,650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1777524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1778004,nan,nan,nan,nan,nan,nan,621,631,634,626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1778014,628,649,nan,nan,nan,nan,649,654,644,650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1778024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1778504,nan,nan,nan,nan,nan,nan,621,631,634,632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1778514,630,651,nan,nan,nan,nan,649,654,644,655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1778524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1779004,nan,nan,nan,nan,nan,nan,631,631,634,632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1779014,632,651,nan,nan,nan,nan,652,654,644,655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1779024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1779504,nan,nan,nan,nan,nan,nan,631,601,634,632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1779514,625,651,nan,nan,nan,nan,652,654,644,655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1779524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1780004,nan,nan,nan,nan,nan,nan,631,601,641,632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1780014,626,655,nan,nan,nan,nan,652,654,660,655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1780024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1780504,nan,nan,nan,nan,nan,nan,631,601,641,629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1780514,626,656,nan,nan,nan,nan,652,654,660,656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1780524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1781004,nan,nan,nan,nan,nan,nan,640,601,641,629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1781014,628,659,nan,nan,nan,nan,666,654,660,656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1781024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1781474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,102,137,104,126,116,114,130,134,132,nan,ne70
1781504,nan,nan,nan,nan,nan,nan,640,638,641,629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1781514,637,658,nan,nan,nan,nan,666,648,660,656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1781524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1782004,nan,nan,nan,nan,nan,nan,640,638,636,629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
1782014,636,655,nan,nan,nan,nan,666,648,649,656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne70
